[Kerngebiet]
49.0232965298022,8.3967183496666
49.0220371670876,8.3936928178978
49.0206018768699,8.3913646604728
49.0188358502472,8.3896265890312
49.0214391345272,8.3816443350029
49.0209536675172,8.3799706365776
49.0214391345272,8.3735226061058
49.0196942455161,8.3646176721763
49.0147406788866,8.3604548837852
49.0131894031927,8.3523171960592
49.0102056742775,8.3546775399923
49.0091641418931,8.3564799844503
49.0083196401815,8.3600848733663
49.004547357661,8.3660930215597
49.0012534146034,8.3681529580831
48.9972553448872,8.3726161538839
48.9951154010795,8.374075275588
48.9932569542428,8.3769935189962
48.992186907947,8.379654270339
48.9913984380751,8.384889942336
48.989596174367,8.3905547677755
48.9889766311605,8.3954471170187
48.9893145647736,8.4011119424581
48.9907789172788,8.4064334451437
48.9929190473692,8.4121841012716
49.0006340163604,8.4267753183126
49.0026611092351,8.432611805129
49.0071654646779,8.4412807046651
49.0082914898777,8.4423106729269
49.009642686505,8.441795688796
49.0110501440001,8.4390491067647
49.0127953360379,8.4379333078145
49.0156663253124,8.436216694045
49.0138930867821,8.4300797998189
49.0143715859415,8.4298223077535
49.0149767400563,8.427740913558
49.0159337129435,8.4248012124776
49.0183682816138,8.4240931092977
49.0168484492411,8.4178703843832
49.0187341602543,8.416754585433
49.0202539350493,8.4153812944173
49.0217455207421,8.4132784425497
49.0228712161933,8.4110468446493
49.0236310462287,8.4083860933065
49.0241938758125,8.4055107652425
49.024278299701,8.4016912996053
49.0239687447429,8.3993309556722
[Neureut]
49.0435277423403,8.3642290682773
49.0402082461009,8.3684347720126
49.0431339153876,8.3737562746982
49.0396455976605,8.3777044863681
49.0448779825006,8.3860300631503
49.0437527849129,8.3881758303622
49.0450467599428,8.3935831637364
49.0436965243652,8.3960722537021
49.0462844436828,8.4001062960605
49.0552848532672,8.4006212801913
49.0545536308026,8.3921240420323
49.0561285581301,8.3889483065585
49.0579284139765,8.3910082430821
49.0598406894042,8.385429248331
49.0586595867981,8.3843134493808
49.0614716897185,8.3782194704988
49.0605718340951,8.3770178408603
49.0580971471208,8.378562793253
49.0553411007036,8.3792494387607
49.0533724025613,8.3775328249911
49.0546661272665,8.3740995974521
49.0520223930596,8.3705805392245
49.0504473356397,8.372468814371
49.0473533275763,8.3680056185702
[Eggenstein]
49.0897421662043,8.397070375396
49.0879434626232,8.4065975818169
49.0841210011538,8.4048809680473
49.0812539619481,8.4052242908012
49.0815912692691,8.4005894336235
49.0768125352245,8.3993878039848
49.0751820384153,8.4048809680473
49.0723707113328,8.4015335711968
49.0741137528658,8.3992161426079
49.0682096552702,8.3960404071343
49.0692780677818,8.3925213489067
49.0722020266486,8.3744110736382
49.0731578989531,8.3725227984917
49.0817037045337,8.3778443011772
49.07951117096,8.3852257403862
49.0851328578259,8.389688936187
49.0840647862897,8.3926930102837
[Durlach]
48.997480,8.465524
48.998539,8.466650
48.999525,8.464333
48.998529,8.463174
48.997698,8.460782
48.998339,8.458625
48.998838,8.454087
49.005940,8.472165
49.005208,8.472809
49.004237,8.477175
49.004244,8.477722
49.007657,8.477776
49.007791,8.479353
49.004237,8.480008
49.004434,8.481188
49.006855,8.484986
49.005124,8.487089
49.002787,8.484149
49.002421,8.485683
49.003202,8.490361
49.003230,8.492947
49.001717,8.492796
48.996396,8.488559
48.996382,8.485565
48.996945,8.481939
48.994903,8.474836
48.995227,8.468828
48.996142,8.468957
48.996297,8.467691
48.996959,8.467884
48.997635,8.467090
[Aue]
48.9975563313993,8.4442694873353
48.9973389988638,8.4434420258542
48.9963191950717,8.4418420881768
